claim_id,policy_id,claim_date,claim_type,claim_amount_usd,settled_amount_usd,status,description,is_fraud_flag,days_to_report
CLM00783,POL00681,02-23-2022,Natural Disaster,-4367.63,,Under Review,Windshield cracked by debris,No,4.0
CLM00784,POL00293,2022-10-27,Vandalism,69920.7,,Rejected,Fire damage in garage,No,0.0
CLM00785,POL00389,2023-01-13,Flood,5741.74,,Pending,Windshield cracked by debris,No,11.0
CLM00786,POL02374,2022-08-25,Fire,36923.18,,Pending,Flood damage during heavy rainfall,No,17.0
CLM00787,POL02770,2021-09-09,Accident,70203.44,,Approved,Flood damage during heavy rainfall,No,53.0
CLM00788,POL02874,02-26-2022,Flood,5558.03,4070.34,Settled,Hit and run incident,No,49.0
CLM00789,POL02402,07/01/2023,Flood,21798.95,11482.44,Settled,Front end collision on highway,No,3.0
CLM00790,POL02646,12-27-2022,Accident,21719.79,,Rejected,Front end collision on highway,No,40.0
CLM00791,POL00810,26 Nov 2024,Natural Disaster,74568.07,,Approved,Hit and run incident,No,23.0
CLM00792,POL01909,13/01/2023,Accident,54449.49,,Approved,,No,16.0
CLM00793,POL00606,10/03/2022,Theft,49658.26,29462.07,Settled,Front end collision on highway,No,47.0
CLM00794,POL02775,01/12/2023,Flood,32979.42,18802.21,Settled,Front end collision on highway,No,29.0
CLM00795,POL02198,08 Sep 2021,Flood,20227.07,,Pending,,No,2.0
CLM00796,POL01501,28 Jun 2020,Vandalism,74317.05,,Approved,Windshield cracked by debris,No,15.0
CLM00797,POL02615,22/02/2021,Fire,61336.97,,Approved,Vehicle stolen from residential area,No,59.0
CLM00798,POL00552,07/11/2024,Flood,-570.78,,Under Review,Vehicle stolen from residential area,No,2.0
CLM00799,POL01694,29/10/2022,Vandalism,14858.0,,Under Review,Flood damage during heavy rainfall,No,13.0
CLM00800,POL02652,01-29-2023,Vandalism,2228.6,,Rejected,Vandalism - scratches and dents,No,49.0
CLM00801,POL01848,05-22-2021,Theft,14238.06,7349.25,Settled,,No,45.0
CLM00802,POL00378,28/03/2020,Natural Disaster,47638.93,25474.8,Settled,Flood damage during heavy rainfall,No,26.0
CLM00803,POL02907,24 Aug 2023,Theft,70905.19,69720.82,Settled,Flood damage during heavy rainfall,No,
CLM00804,POL01946,17 Feb 2021,Flood,17331.28,14594.6,Settled,Vehicle stolen from residential area,No,40.0
CLM00805,POL02739,26 Sep 2022,Accident,41008.16,,Rejected,Vandalism - scratches and dents,No,36.0
CLM00806,POL02179,17 Jul 2023,Flood,25781.73,20944.34,Settled,Vandalism - scratches and dents,No,21.0
CLM00807,POL02455,04 Aug 2022,Vandalism,0.0,,Rejected,Windshield cracked by debris,No,19.0
CLM00808,POL00908,19/10/2023,Flood,17533.78,,Rejected,Flood damage during heavy rainfall,No,19.0
CLM00809,POL00436,06 May 2024,Vandalism,31431.2,,Rejected,Hit and run incident,No,12.0
CLM00810,POL00261,23/03/2022,Theft,21993.39,17984.03,Settled,,No,40.0
CLM00811,POL00053,11/03/2024,Fire,59825.82,,Pending,Rear end damage in parking lot,No,60.0
CLM00812,POL02618,09-13-2022,Flood,55261.56,,Approved,Vehicle stolen from residential area,No,49.0
CLM00813,POL02314,04-05-2021,Accident,7151.75,,Approved,Vehicle stolen from residential area,No,6.0
CLM00814,POL00894,02-21-2020,Theft,54895.59,40289.08,Settled,,No,41.0
CLM00815,POL00477,2022-01-28,Accident,61368.3,,Approved,Rear end damage in parking lot,No,39.0
CLM00816,POL00235,07-28-2022,Natural Disaster,4862.15,,Approved,Vehicle stolen from residential area,No,20.0
CLM00817,POL00675,05 Dec 2021,Natural Disaster,8077.45,,Approved,Fire damage in garage,No,15.0
CLM00818,POL00035,04 Jul 2020,Natural Disaster,72573.67,,Pending,Vandalism - scratches and dents,No,1.0
CLM00819,POL02189,04 Aug 2023,Natural Disaster,38907.47,,Under Review,Rear end damage in parking lot,No,15.0
CLM00820,POL01565,09-02-2023,Fire,27165.75,,Approved,Fire damage in garage,No,8.0
CLM00821,POL01335,13 Nov 2021,Accident,69101.11,,Under Review,Fire damage in garage,No,42.0
CLM00822,POL01563,13/01/2024,Fire,43964.64,,Pending,Hit and run incident,No,40.0
CLM00823,POL02567,13/12/2024,Flood,18545.72,12557.92,Settled,Vehicle stolen from residential area,No,28.0
CLM00824,POL02224,2024-12-31,Vandalism,45441.57,28340.62,Settled,Windshield cracked by debris,No,34.0
CLM00825,POL01902,2024-05-09,Natural Disaster,68277.75,,Rejected,Flood damage during heavy rainfall,No,55.0
CLM00826,POL01384,25/04/2024,Flood,16158.55,,Pending,Vehicle stolen from residential area,No,28.0
CLM00827,POL00242,2022-09-27,Fire,1689.05,,Pending,Rear end damage in parking lot,No,49.0
CLM00828,POL01536,2024-05-30,Theft,57546.16,,Rejected,Hit and run incident,No,22.0
CLM00829,POL02048,07-24-2021,Flood,33678.09,,Rejected,,Yes,7.0
CLM00830,POL00212,29/06/2021,Accident,25914.45,,Rejected,Hit and run incident,No,30.0
CLM00831,POL02814,08 Oct 2020,Accident,65195.96,,Rejected,,No,49.0
CLM00832,POL00491,12/07/2022,Fire,16747.11,13109.66,Settled,,No,2.0
CLM00833,POL00228,07-09-2020,Theft,62455.71,,Approved,Vandalism - scratches and dents,No,33.0
CLM00834,POL01191,15/07/2022,Flood,16975.13,11680.78,Settled,Fire damage in garage,No,51.0
CLM00835,POL00449,25/04/2024,Natural Disaster,70935.22,,Under Review,Flood damage during heavy rainfall,No,26.0
CLM00836,POL00790,22 Jan 2021,Vandalism,7341.67,,Approved,Front end collision on highway,Yes,35.0
CLM00837,POL00847,06-10-2021,Natural Disaster,77466.52,,Approved,Vandalism - scratches and dents,No,27.0
CLM00838,POL01476,2023-09-08,Flood,61352.52,47091.77,Settled,Flood damage during heavy rainfall,No,49.0
CLM00839,POL01197,08-29-2023,Fire,22912.72,,Pending,Front end collision on highway,No,36.0
CLM00840,POL01463,23 Apr 2024,Vandalism,72003.65,,Approved,Vandalism - scratches and dents,No,12.0
CLM00841,POL00427,15 Feb 2021,Theft,32007.71,19594.97,Settled,Windshield cracked by debris,No,51.0
CLM00842,POL00379,24/10/2022,Flood,7695.41,,Under Review,,No,42.0
CLM00843,POL02940,2024-02-12,Theft,9375.06,,Pending,Windshield cracked by debris,Yes,31.0
CLM00844,POL02622,16/01/2020,Vandalism,34377.51,,Under Review,Fire damage in garage,No,16.0
CLM00845,POL01689,10/03/2022,Accident,50592.78,,Rejected,Fire damage in garage,No,6.0
CLM00846,POL00860,18/07/2023,Accident,14071.11,,Approved,Vehicle stolen from residential area,No,1.0
CLM00847,POL02694,07-19-2024,Vandalism,16915.82,,Pending,Flood damage during heavy rainfall,No,2.0
CLM00848,POL02752,08-21-2021,Vandalism,49765.9,34079.93,Settled,Vandalism - scratches and dents,No,12.0
CLM00849,POL02152,2021-02-15,Flood,35899.42,,Under Review,Vehicle stolen from residential area,No,43.0
CLM00850,POL02921,29 Dec 2022,Vandalism,15456.07,13545.4,Settled,Front end collision on highway,No,59.0
CLM00851,POL01258,03/07/2022,Accident,12191.32,,Under Review,Fire damage in garage,No,39.0
CLM00852,POL02506,26 Apr 2023,Accident,13843.7,,Rejected,,No,56.0
CLM00853,POL00161,23 Apr 2022,Flood,24644.72,,Under Review,Vehicle stolen from residential area,No,27.0
CLM00854,POL00214,01-26-2023,Fire,58466.21,,Under Review,Front end collision on highway,No,41.0
CLM00855,POL02980,07/06/2022,Theft,-2392.89,,Under Review,Flood damage during heavy rainfall,No,24.0
CLM00856,POL00655,04/06/2023,Natural Disaster,31606.81,,Under Review,Vandalism - scratches and dents,No,19.0
CLM00857,POL00970,2020-01-21,Fire,6622.71,,Approved,,No,7.0
CLM00858,POL01432,2021-01-10,Accident,57444.12,30366.51,Settled,,No,35.0
CLM00859,POL00841,14/03/2020,Flood,23978.15,,Pending,Fire damage in garage,No,11.0
CLM00860,POL00301,16 Apr 2024,Vandalism,14007.83,,Approved,Vehicle stolen from residential area,No,36.0
CLM00861,POL00172,06-29-2024,Vandalism,45245.39,,Rejected,Vehicle stolen from residential area,No,12.0
CLM00862,POL01353,03 Apr 2024,Theft,6976.81,,Pending,Rear end damage in parking lot,Yes,57.0
CLM00863,POL01945,21 Apr 2024,Vandalism,41851.76,28803.97,Settled,Windshield cracked by debris,No,30.0
CLM00864,POL00463,23/03/2021,Natural Disaster,18409.59,,Under Review,Hit and run incident,No,10.0
CLM00865,POL01475,25 Jul 2022,Fire,12418.09,8546.44,Settled,Hit and run incident,No,43.0
CLM00866,POL02301,03 Dec 2024,Flood,58311.11,,Pending,Rear end damage in parking lot,Yes,46.0
CLM00867,POL00125,16 Oct 2020,Accident,14123.83,,Pending,Hit and run incident,No,32.0
CLM00868,POL01419,2022-07-25,Vandalism,69261.21,,Approved,Hit and run incident,Yes,48.0
CLM00869,POL02417,2021-04-23,Flood,65358.86,47444.53,Settled,,No,13.0
CLM00870,POL01552,12-18-2021,Natural Disaster,25697.18,18092.42,Settled,Flood damage during heavy rainfall,Yes,60.0
CLM00871,POL02849,13/08/2021,Natural Disaster,26234.1,,Pending,Windshield cracked by debris,No,57.0
CLM00872,POL01068,2023-07-12,Fire,21159.5,15905.58,Settled,Fire damage in garage,No,11.0
CLM00873,POL01947,01 Dec 2024,Theft,48869.27,,Approved,Rear end damage in parking lot,Yes,22.0
CLM00874,POL02915,08/03/2023,Fire,38174.16,,Under Review,Hit and run incident,No,56.0
CLM00875,POL00762,12-12-2021,Flood,43504.45,,Approved,Fire damage in garage,No,29.0
CLM00876,POL01826,03-21-2020,Natural Disaster,25843.07,,Pending,Windshield cracked by debris,No,42.0
CLM00877,POL02378,11-16-2024,Theft,9634.4,9437.62,Settled,Windshield cracked by debris,No,8.0
CLM00878,POL00429,13/06/2024,Flood,0.0,,Approved,Vandalism - scratches and dents,No,46.0
CLM00879,POL02944,2024-11-11,Fire,78833.99,,Approved,Hit and run incident,No,59.0
CLM00880,POL02397,10/12/2023,Fire,57737.32,,Under Review,Rear end damage in parking lot,No,4.0
CLM00881,POL01012,08 Mar 2020,Theft,65310.72,,Under Review,Fire damage in garage,No,50.0
CLM00882,POL01115,13 Oct 2023,Vandalism,63767.14,,Under Review,Front end collision on highway,No,27.0
CLM00883,POL01990,09-07-2024,Theft,47076.06,,Pending,Hit and run incident,No,36.0
CLM00884,POL00417,08-14-2021,Theft,64035.48,,Rejected,Fire damage in garage,No,49.0
CLM00885,POL01251,10-16-2024,Theft,69162.67,,Under Review,Fire damage in garage,No,22.0
CLM00886,POL02382,15/01/2020,Theft,4650.61,,Under Review,Vehicle stolen from residential area,No,16.0
CLM00887,POL00483,2022-01-14,Natural Disaster,0.0,,Under Review,Vandalism - scratches and dents,No,39.0
CLM00888,POL01824,24 Dec 2021,Accident,41774.39,22042.07,Settled,Front end collision on highway,No,27.0
CLM00889,POL01320,29/07/2023,Accident,74601.83,,Rejected,Windshield cracked by debris,No,37.0
CLM00890,POL02058,06-30-2021,Vandalism,14393.35,,Approved,Flood damage during heavy rainfall,No,31.0
CLM00891,POL01548,2024-02-17,Vandalism,45248.76,,Pending,Rear end damage in parking lot,No,50.0
CLM00892,POL01275,11-16-2022,Fire,0.0,,Under Review,Hit and run incident,No,48.0
CLM00893,POL00794,2023-05-24,Natural Disaster,6140.18,,Rejected,Fire damage in garage,No,44.0
CLM00894,POL01162,08-29-2021,Natural Disaster,50634.81,,Rejected,Front end collision on highway,No,38.0
CLM00895,POL01254,2021-01-31,Flood,64931.21,41621.37,Settled,Flood damage during heavy rainfall,No,28.0
CLM00896,POL02727,05 Feb 2020,Accident,19465.24,,Rejected,Vehicle stolen from residential area,No,24.0
CLM00897,POL02163,30/08/2021,Accident,21595.72,,Approved,Front end collision on highway,No,6.0
CLM00898,POL02525,2021-08-01,Vandalism,29148.58,,Under Review,Rear end damage in parking lot,No,20.0
CLM00899,POL02481,28/11/2022,Natural Disaster,43866.04,,Under Review,Rear end damage in parking lot,No,25.0
CLM00900,POL02763,2024-03-22,Vandalism,75067.59,,Pending,Hit and run incident,No,19.0
CLM00901,POL01470,2020-06-07,Theft,9627.72,,Pending,Front end collision on highway,No,49.0
CLM00902,POL01216,29/09/2021,Fire,20729.63,,Pending,Flood damage during heavy rainfall,No,38.0
CLM00903,POL02405,2022-07-18,Natural Disaster,33376.53,,Rejected,,No,44.0
CLM00904,POL01339,2024-11-14,Natural Disaster,43487.42,,Approved,Fire damage in garage,No,57.0
CLM00905,POL02189,27 May 2021,Accident,30576.91,16862.13,Settled,Rear end damage in parking lot,No,52.0
CLM00906,POL00575,27 May 2024,Natural Disaster,9904.84,,Under Review,Rear end damage in parking lot,No,48.0
CLM00907,POL02131,02/07/2020,Theft,39548.43,,Under Review,Windshield cracked by debris,No,30.0
CLM00908,POL00223,2023-08-02,Natural Disaster,57699.81,,Approved,Windshield cracked by debris,No,49.0
CLM00909,POL01987,08-26-2024,Theft,23048.41,,Pending,Fire damage in garage,No,39.0
CLM00910,POL02362,06/02/2022,Flood,22572.98,,Rejected,Rear end damage in parking lot,No,51.0
CLM00911,POL01597,24/07/2020,Accident,67812.14,,Under Review,Vehicle stolen from residential area,Yes,11.0
CLM00912,POL02650,12 Jun 2024,Fire,66320.27,38593.64,Settled,Flood damage during heavy rainfall,No,13.0
CLM00913,POL02416,10/07/2024,Theft,8123.6,,Rejected,Vandalism - scratches and dents,No,12.0
CLM00914,POL01376,04 Nov 2023,Accident,15847.05,,Rejected,Rear end damage in parking lot,No,58.0
CLM00915,POL02461,2022-01-08,Theft,22108.23,,Approved,Hit and run incident,No,36.0
CLM00916,POL01241,05/04/2020,Theft,57066.48,,Under Review,Flood damage during heavy rainfall,No,43.0
CLM00917,POL01438,05-21-2022,Natural Disaster,598.75,,Pending,Hit and run incident,No,21.0
CLM00918,POL01914,08-18-2024,Accident,16346.43,,Under Review,,No,14.0
CLM00919,POL00736,21/10/2020,Vandalism,36613.11,27165.58,Settled,Flood damage during heavy rainfall,No,57.0
CLM00920,POL01545,13 Jan 2024,Theft,18655.36,9436.75,Settled,Flood damage during heavy rainfall,No,12.0
CLM00921,POL00925,23/10/2023,Flood,78260.97,,Pending,,No,42.0
CLM00922,POL00267,11-08-2022,Theft,26838.53,,Under Review,Hit and run incident,No,54.0
CLM00923,POL02887,07-02-2024,Theft,71570.41,,Approved,Fire damage in garage,No,20.0
CLM00924,POL00409,04/08/2021,Natural Disaster,33530.8,20402.74,Settled,Hit and run incident,No,36.0
CLM00925,POL00917,23 Feb 2023,Accident,3505.78,2524.75,Settled,Hit and run incident,No,1.0
CLM00926,POL02193,17 Jan 2023,Flood,51481.94,43233.46,Settled,Rear end damage in parking lot,No,35.0
CLM00927,POL00230,26/10/2022,Natural Disaster,8507.15,,Pending,Flood damage during heavy rainfall,No,7.0
CLM00928,POL02611,26 Sep 2023,Fire,56307.51,,Approved,,No,49.0
CLM00929,POL02393,09 Nov 2021,Natural Disaster,67318.45,,Approved,Flood damage during heavy rainfall,Yes,2.0
CLM00930,POL00245,08-08-2023,Fire,77151.08,,Approved,Vehicle stolen from residential area,Yes,30.0
CLM00931,POL01631,01/12/2023,Accident,69446.27,,Pending,Rear end damage in parking lot,No,31.0
CLM00932,POL00362,14 Jan 2023,Accident,14615.97,10106.46,Settled,Fire damage in garage,No,27.0
CLM00933,POL02262,08-20-2023,Flood,4854.72,,Pending,Vandalism - scratches and dents,No,21.0
CLM00934,POL00346,15 Dec 2020,Flood,47947.92,,Rejected,Flood damage during heavy rainfall,No,17.0
CLM00935,POL01563,07 Apr 2023,Fire,58861.33,,Under Review,Rear end damage in parking lot,No,
CLM00936,POL01844,2021-04-20,Theft,43371.52,,Pending,Front end collision on highway,No,
CLM00937,POL01458,28 Mar 2023,Vandalism,15811.82,,Approved,Vandalism - scratches and dents,No,13.0
CLM00938,POL00929,2023-03-17,Vandalism,29487.83,,Pending,Windshield cracked by debris,No,33.0
CLM00939,POL01009,2023-07-08,Fire,65911.46,,Under Review,Rear end damage in parking lot,No,15.0
CLM00940,POL00021,02-05-2021,Accident,9019.69,5686.37,Settled,Windshield cracked by debris,No,0.0
CLM00941,POL01359,2022-11-26,Flood,56797.98,,Under Review,Front end collision on highway,No,50.0
CLM00942,POL02412,2021-01-17,Flood,51758.3,,Rejected,Vandalism - scratches and dents,No,35.0
CLM00943,POL02420,03-11-2022,Vandalism,19869.05,,Pending,Rear end damage in parking lot,No,49.0
CLM00944,POL02140,16 Feb 2020,Accident,40615.96,,Approved,Front end collision on highway,No,28.0
CLM00945,POL02877,17 Dec 2023,Natural Disaster,39931.67,23936.17,Settled,Windshield cracked by debris,No,24.0
CLM00946,POL00944,08/01/2024,Natural Disaster,79287.5,,Under Review,Vandalism - scratches and dents,No,37.0
CLM00947,POL00531,09 Feb 2023,Vandalism,18668.85,9665.42,Settled,,Yes,39.0
CLM00948,POL02642,2023-05-02,Theft,12613.46,10958.69,Settled,Vehicle stolen from residential area,No,21.0
CLM00949,POL02211,23/06/2022,Theft,7447.17,,Under Review,,No,28.0
CLM00950,POL01395,2023-04-07,Fire,40727.34,,Pending,Hit and run incident,No,
CLM00951,POL02495,26/07/2024,Theft,21629.59,17946.57,Settled,,No,23.0
CLM00952,POL00741,15/08/2020,Vandalism,40005.83,36360.48,Settled,Flood damage during heavy rainfall,No,25.0
CLM00953,POL01294,27/01/2022,Accident,28291.92,,Rejected,Flood damage during heavy rainfall,Yes,33.0
CLM00954,POL01239,08-25-2022,Natural Disaster,58160.24,29621.87,Settled,Front end collision on highway,No,31.0
CLM00955,POL02642,02/06/2023,Theft,72087.05,70194.42,Settled,Flood damage during heavy rainfall,Yes,15.0
CLM00956,POL01770,2023-08-24,Accident,41658.65,,Rejected,Front end collision on highway,No,11.0
CLM00957,POL02272,2022-02-22,Vandalism,77553.41,63313.33,Settled,Hit and run incident,No,
CLM00958,POL02664,13 Jul 2021,Theft,73694.41,62109.94,Settled,Vehicle stolen from residential area,No,41.0
CLM00959,POL01215,18/02/2021,Theft,3844.51,,Pending,,No,48.0
CLM00960,POL00833,2021-08-19,Vandalism,71162.9,,Rejected,Windshield cracked by debris,No,0.0
CLM00961,POL02554,29/12/2020,Natural Disaster,74396.94,,Approved,Windshield cracked by debris,No,18.0
CLM00962,POL00539,2023-02-13,Flood,45801.45,34216.3,Settled,Vehicle stolen from residential area,No,49.0
CLM00963,POL02760,2021-09-29,Vandalism,50344.12,,Approved,,No,13.0
CLM00964,POL01755,05-01-2022,Theft,75390.76,,Pending,Vehicle stolen from residential area,No,23.0
CLM00965,POL01776,04-12-2020,Theft,6374.33,,Pending,Vandalism - scratches and dents,No,54.0
CLM00966,POL01864,16 Jun 2021,Flood,13474.53,,Under Review,Front end collision on highway,No,15.0
CLM00967,POL00221,02-24-2022,Flood,60448.74,,Rejected,Hit and run incident,No,8.0
CLM00968,POL02193,04-05-2024,Accident,26672.06,25662.57,Settled,Vehicle stolen from residential area,No,26.0
CLM00969,POL00030,2020-12-03,Flood,28888.12,,Approved,Flood damage during heavy rainfall,No,47.0
CLM00970,POL00756,01/06/2022,Vandalism,38609.79,,Approved,Windshield cracked by debris,No,5.0
CLM00971,POL02519,01/09/2021,Accident,30977.49,,Approved,Vandalism - scratches and dents,No,57.0
CLM00972,POL01031,2020-06-23,Theft,4800.06,,Pending,Rear end damage in parking lot,No,25.0
CLM00973,POL02024,26 Aug 2023,Natural Disaster,45657.25,,Under Review,,No,30.0
CLM00974,POL00323,07-31-2024,Natural Disaster,77386.37,,Approved,Vandalism - scratches and dents,No,29.0
CLM00975,POL01794,03-24-2024,Theft,45045.45,,Under Review,Fire damage in garage,No,0.0
CLM00976,POL01974,01-10-2023,Flood,38290.39,26009.78,Settled,Hit and run incident,Yes,6.0
CLM00977,POL00393,30/10/2021,Fire,14797.24,,Rejected,Vehicle stolen from residential area,Yes,1.0
CLM00978,POL02272,2021-08-04,Flood,74003.09,,Under Review,Hit and run incident,No,32.0
CLM00979,POL02135,2022-02-26,Natural Disaster,48978.43,,Approved,Windshield cracked by debris,No,0.0
CLM00980,POL02337,2023-07-23,Fire,69479.14,,Pending,Hit and run incident,No,0.0
CLM00981,POL01109,2023-10-17,Accident,7026.45,,Pending,Hit and run incident,No,57.0
CLM00982,POL02754,28/12/2024,Theft,9718.4,,Under Review,Front end collision on highway,No,16.0
CLM00983,POL01082,2020-12-12,Theft,10599.69,,Rejected,Rear end damage in parking lot,No,11.0
CLM00984,POL02038,2024-02-19,Flood,68672.32,,Approved,Fire damage in garage,No,57.0
CLM00985,POL00111,12-08-2021,Accident,57779.97,,Approved,,No,48.0
CLM00986,POL01292,25/10/2022,Fire,26811.28,,Approved,Flood damage during heavy rainfall,No,19.0
CLM00987,POL02628,08/12/2021,Flood,61940.98,,Pending,Flood damage during heavy rainfall,No,
CLM00988,POL02765,08-26-2021,Theft,71851.31,,Rejected,Front end collision on highway,No,23.0
CLM00989,POL01456,2022-06-12,Vandalism,77084.39,62631.51,Settled,,No,42.0
CLM00990,POL01863,12/11/2022,Flood,-1775.02,,Under Review,Flood damage during heavy rainfall,No,59.0
CLM00991,POL01123,2024-04-06,Vandalism,76830.76,,Under Review,Hit and run incident,No,40.0
CLM00992,POL01746,07 Aug 2024,Flood,12013.92,,Pending,Front end collision on highway,No,42.0
